TimeID,DATE,TIME,原子力,火力,水力,バイオマス,太陽光発電実績,合計,Temp,Rain,PM2.5
2023-5-22-4,2023/5/22,4:00,0,1765,174,29,0,2159,19.4,0,3
2023-5-22-5,2023/5/22,5:00,0,1670,174,29,73,2160,19.3,0,2
2023-5-22-6,2023/5/22,6:00,0,1629,180,29,291,2307,20.6,0,2
2023-5-22-7,2023/5/22,7:00,0,1647,184,29,603,2620,21.4,0,3
2023-5-22-8,2023/5/22,8:00,0,1753,187,28,894,3031,22.8,0,4
2023-5-22-9,2023/5/22,9:00,0,1909,178,28,1120,3397,24.3,0,4
2023-5-22-10,2023/5/22,10:00,0,1927,171,28,1217,3561,25.5,0,5
2023-5-22-11,2023/5/22,11:00,0,1809,152,29,1171,3612,26.2,0,5
2023-5-22-12,2023/5/22,12:00,0,1692,162,29,1128,3539,26.9,0,7
2023-5-22-13,2023/5/22,13:00,0,1982,170,29,980,3682,27.8,0,11
2023-5-22-14,2023/5/22,14:00,0,2149,205,29,768,3693,27.9,0,9
2023-5-22-15,2023/5/22,15:00,0,2246,213,29,502,3655,27.4,0,6
2023-5-22-16,2023/5/22,16:00,0,2302,233,29,238,3597,27,0,7
2023-5-22-17,2023/5/22,17:00,0,2344,237,29,64,3431,25.3,0,9
2023-5-22-18,2023/5/22,18:00,0,2345,239,29,4,3335,24.8,0,9
2023-5-22-19,2023/5/22,19:00,0,2337,240,29,0,3206,24.2,0,8
2023-5-22-20,2023/5/22,20:00,0,2286,229,29,0,3004,22.4,0,19
2023-5-22-21,2023/5/22,21:00,0,2175,220,29,0,2805,19.5,0,16
2023-5-22-22,2023/5/22,22:00,0,2132,201,29,0,2659,17,0,11
2023-5-22-23,2023/5/22,23:00,0,2132,181,29,0,2511,17.1,0,9
2023-5-23-0,2023/5/23,0:00,0,2077,157,30,0,2333,17.1,0,#N/A
2023-5-23-1,2023/5/23,1:00,0,2065,157,30,0,2215,17.1,0,6
2023-5-23-2,2023/5/23,2:00,0,2114,159,29,0,2198,16.5,0,7
2023-5-23-3,2023/5/23,3:00,0,2088,159,29,0,2234,15.1,0.5,7
2023-5-23-4,2023/5/23,4:00,0,2076,163,29,0,2267,14.6,0,5
2023-5-23-5,2023/5/23,5:00,0,2021,170,29,14,2311,13.9,2,6
2023-5-23-6,2023/5/23,6:00,0,2031,177,29,38,2440,13.6,0.5,6
2023-5-23-7,2023/5/23,7:00,0,2014,183,29,60,2637,13.6,0.5,8
2023-5-23-8,2023/5/23,8:00,0,2147,201,29,103,2937,13.5,1.5,6
2023-5-23-9,2023/5/23,9:00,0,2220,202,28,135,3161,13.8,1,6
2023-5-23-10,2023/5/23,10:00,0,2196,196,29,138,3165,13.8,0,-
2023-5-23-11,2023/5/23,11:00,0,2222,174,29,147,3148,13.5,0.5,10
2023-5-23-12,2023/5/23,12:00,0,2166,169,29,165,3017,13.5,0,11
2023-5-23-13,2023/5/23,13:00,0,2191,174,29,142,3127,13.1,1.5,11
2023-5-23-14,2023/5/23,14:00,0,2197,179,29,147,3154,13.3,3,12
2023-5-23-15,2023/5/23,15:00,0,2142,204,29,112,3123,13.3,1,11
2023-5-23-16,2023/5/23,16:00,0,2181,229,29,77,3146,13.7,0.5,10
2023-5-23-17,2023/5/23,17:00,0,2117,241,29,38,3110,13.3,0,9
2023-5-23-18,2023/5/23,18:00,0,2142,242,29,5,3115,13.6,0,11
2023-5-23-19,2023/5/23,19:00,0,2073,239,29,0,3065,14.1,0,9
2023-5-23-20,2023/5/23,20:00,0,2100,225,29,0,2931,14.2,0,10
2023-5-23-21,2023/5/23,21:00,0,2107,202,29,0,2775,14,0,13
2023-5-23-22,2023/5/23,22:00,0,2072,173,29,0,2634,13.1,1,10
2023-5-23-23,2023/5/23,23:00,0,1983,157,29,0,2495,12.7,0.5,10
2023-5-24-0,2023/5/24,0:00,0,1841,143,30,0,2306,12.8,0,#N/A
2023-5-24-1,2023/5/24,1:00,0,1751,154,30,0,2202,12.4,0,9
2023-5-24-2,2023/5/24,2:00,0,1749,152,29,0,2197,12.5,0,9
2023-5-24-3,2023/5/24,3:00,0,1767,151,29,0,2236,12.9,0,9
2023-5-24-4,2023/5/24,4:00,0,1793,145,29,0,2260,12.4,0,9
2023-5-24-5,2023/5/24,5:00,0,1756,147,29,86,2266,12.1,0,8
2023-5-24-6,2023/5/24,6:00,0,1615,155,29,350,2333,13.8,0,9
2023-5-24-7,2023/5/24,7:00,0,1385,160,29,732,2489,15.8,0,9
2023-5-24-8,2023/5/24,8:00,0,1417,162,29,1072,2807,17.3,0,9
2023-5-24-9,2023/5/24,9:00,0,1408,180,29,1301,3091,19.1,0,9
2023-5-24-10,2023/5/24,10:00,0,1377,174,29,1402,3207,20.4,0,10
2023-5-24-11,2023/5/24,11:00,0,1394,159,29,1393,3227,22.3,0,11
2023-5-24-12,2023/5/24,12:00,0,1394,131,29,1368,3102,22.8,0,9
2023-5-24-13,2023/5/24,13:00,0,1417,150,29,1285,3156,23,0,12
2023-5-24-14,2023/5/24,14:00,0,1445,167,29,1114,3130,23.3,0,12
2023-5-24-15,2023/5/24,15:00,0,1578,179,29,821,3079,23.3,0,12
2023-5-24-16,2023/5/24,16:00,0,1921,192,30,472,3070,23.2,0,9
2023-5-24-17,2023/5/24,17:00,0,2126,209,30,166,3022,22.4,0,12
2023-5-24-18,2023/5/24,18:00,0,2209,213,30,16,3009,20.6,0,11
2023-5-24-19,2023/5/24,19:00,0,2219,208,30,0,2989,19.4,0,10
2023-5-24-20,2023/5/24,20:00,0,2197,200,30,0,2868,18.3,0,11
2023-5-24-21,2023/5/24,21:00,0,2139,192,30,0,2715,18.3,0,9
2023-5-24-22,2023/5/24,22:00,0,2060,179,30,0,2584,17.5,0,7
2023-5-24-23,2023/5/24,23:00,0,1949,164,30,0,2451,17.2,0,7
2023-5-25-0,2023/5/25,0:00,0,1799,147,31,0,2270,15.9,0,#N/A
2023-5-25-1,2023/5/25,1:00,0,1745,156,30,0,2168,15.1,0,5
2023-5-25-2,2023/5/25,2:00,0,1781,152,30,0,2161,14.5,0,4
2023-5-25-3,2023/5/25,3:00,0,1821,150,30,0,2205,16.1,0,3
2023-5-25-4,2023/5/25,4:00,0,1819,146,30,0,2228,14.9,0,2
2023-5-25-5,2023/5/25,5:00,0,1732,155,30,74,2206,13.8,0,2
2023-5-25-6,2023/5/25,6:00,0,1614,158,30,286,2292,14.9,0,2
2023-5-25-7,2023/5/25,7:00,0,1544,167,29,506,2486,16.7,0,2
2023-5-25-8,2023/5/25,8:00,0,1567,176,29,571,2768,17.6,0,0
2023-5-25-9,2023/5/25,9:00,0,1576,180,29,671,2939,18,0,4
2023-5-25-10,2023/5/25,10:00,0,1540,176,29,1019,3036,19.2,0,4
2023-5-25-11,2023/5/25,11:00,0,1581,159,28,1079,3143,19.9,0,4
2023-5-25-12,2023/5/25,12:00,0,1637,148,29,1093,2974,22,0,7
2023-5-25-13,2023/5/25,13:00,0,1703,161,28,1104,3211,22.7,0,6
2023-5-25-14,2023/5/25,14:00,0,1726,186,29,872,3179,23.4,0,9
2023-5-25-15,2023/5/25,15:00,0,1889,194,28,670,3133,22.8,0,8
2023-5-25-16,2023/5/25,16:00,0,2128,205,29,385,3120,21.7,0,6
2023-5-25-17,2023/5/25,17:00,0,2197,215,29,132,3031,21.3,0,10
2023-5-25-18,2023/5/25,18:00,0,2240,217,29,12,3040,20.7,0,8
2023-5-25-19,2023/5/25,19:00,0,2244,216,29,0,3006,20,0,10
2023-5-25-20,2023/5/25,20:00,0,2212,192,29,0,2874,19,0,11
2023-5-25-21,2023/5/25,21:00,0,2152,187,29,0,2726,18.6,0,9
2023-5-25-22,2023/5/25,22:00,0,2070,183,29,0,2599,18.6,0,8
2023-5-25-23,2023/5/25,23:00,0,1968,167,29,0,2460,17.8,0,4
2023-5-26-0,2023/5/26,0:00,0,1839,147,31,0,2290,18,0,#N/A
2023-5-26-1,2023/5/26,1:00,0,1748,159,31,0,2187,17.3,0,0
2023-5-26-2,2023/5/26,2:00,0,1794,160,30,0,2177,16.7,0,-1
2023-5-26-3,2023/5/26,3:00,0,1823,155,30,0,2217,16.9,0,0
2023-5-26-4,2023/5/26,4:00,0,1820,160,30,1,2225,16.3,0,1
2023-5-26-5,2023/5/26,5:00,0,1758,162,30,74,2189,17,0,2
2023-5-26-6,2023/5/26,6:00,0,1592,163,30,255,2276,18.2,0,3
2023-5-26-7,2023/5/26,7:00,0,1454,161,30,457,2490,20.2,0,3
2023-5-26-8,2023/5/26,8:00,0,1546,176,30,568,2826,20.5,0,4
2023-5-26-9,2023/5/26,9:00,0,1662,186,30,646,3036,20.8,0,3
2023-5-26-10,2023/5/26,10:00,0,1587,195,30,759,3093,21.7,0,4
2023-5-26-11,2023/5/26,11:00,0,1579,170,30,858,3059,23.1,0,4
2023-5-26-12,2023/5/26,12:00,0,1530,145,30,1039,3042,23.9,0,5
2023-5-26-13,2023/5/26,13:00,0,1697,171,30,944,3185,23.6,0,6
2023-5-26-14,2023/5/26,14:00,0,1882,187,30,713,3227,22.8,0,11
2023-5-26-15,2023/5/26,15:00,0,2076,195,30,379,3161,23.2,0,7
2023-5-26-16,2023/5/26,16:00,0,2169,207,30,169,3071,21.9,0,8
2023-5-26-17,2023/5/26,17:00,0,2217,223,30,71,3002,21.3,0,8
2023-5-26-18,2023/5/26,18:00,0,2238,223,30,8,3001,20.6,0,7
2023-5-26-19,2023/5/26,19:00,0,2251,213,30,0,2975,19.9,0,8
2023-5-26-20,2023/5/26,20:00,0,2184,198,30,0,2856,19.6,0,7
2023-5-26-21,2023/5/26,21:00,0,2103,190,30,0,2707,19.6,0,7
2023-5-26-22,2023/5/26,22:00,0,2071,179,30,0,2593,19.3,0,10
2023-5-26-23,2023/5/26,23:00,0,2003,164,30,0,2467,19.2,0,6
2023-5-27-0,2023/5/27,0:00,0,1825,146,31,0,2288,18.9,0,#N/A
2023-5-27-1,2023/5/27,1:00,0,1729,144,30,0,2175,18.4,0,4
2023-5-27-2,2023/5/27,2:00,0,1735,143,30,0,2162,17.6,0,6
2023-5-27-3,2023/5/27,3:00,0,1800,138,30,0,2196,16.9,0,7
2023-5-27-4,2023/5/27,4:00,0,1791,144,30,1,2187,17.3,0,4
2023-5-27-5,2023/5/27,5:00,0,1652,141,30,85,2122,16.7,0,5
2023-5-27-6,2023/5/27,6:00,0,1413,161,30,342,2126,17.7,0,5
2023-5-27-7,2023/5/27,7:00,0,1214,154,30,695,2250,19.6,0,4
2023-5-27-8,2023/5/27,8:00,0,1142,162,30,1007,2487,20.5,0,4
2023-5-27-9,2023/5/27,9:00,0,1172,167,30,1227,2673,22.3,0,3
2023-5-27-10,2023/5/27,10:00,0,1185,163,31,1346,2774,23.4,0,5
2023-5-27-11,2023/5/27,11:00,0,1232,143,31,1324,2786,24.2,0,5
2023-5-27-12,2023/5/27,12:00,0,1242,134,31,1255,2769,26,0,5
2023-5-27-13,2023/5/27,13:00,0,1214,135,31,1125,2765,25.5,0,5
2023-5-27-14,2023/5/27,14:00,0,1283,142,31,972,2728,25.7,0,6
2023-5-27-15,2023/5/27,15:00,0,1394,151,31,764,2767,25.2,0,6
2023-5-27-16,2023/5/27,16:00,0,1632,177,31,436,2750,24.9,0,6
2023-5-27-17,2023/5/27,17:00,0,1909,188,31,159,2745,24.1,0,6
2023-5-27-18,2023/5/27,18:00,0,2048,197,31,15,2766,22.6,0,6
2023-5-27-19,2023/5/27,19:00,0,2084,191,31,0,2775,21.5,0,4
2023-5-27-20,2023/5/27,20:00,0,2040,174,31,0,2673,20.3,0,6
2023-5-27-21,2023/5/27,21:00,0,1982,166,31,0,2535,19.9,0,5
2023-5-27-22,2023/5/27,22:00,0,1905,150,31,0,2433,19.1,0,7
2023-5-27-23,2023/5/27,23:00,0,1840,143,31,0,2322,19,0,5
2023-5-28-0,2023/5/28,0:00,0,1687,152,31,0,2176,19.3,0,#N/A
2023-5-28-1,2023/5/28,1:00,0,1621,147,31,0,2072,18.9,0,7
2023-5-28-2,2023/5/28,2:00,0,1632,137,31,0,2062,18.5,0,6
2023-5-28-3,2023/5/28,3:00,0,1684,137,31,0,2098,18.6,0,6
2023-5-28-4,2023/5/28,4:00,0,1721,137,31,1,2101,18.4,0,5
2023-5-28-5,2023/5/28,5:00,0,1571,139,31,53,2035,18.8,0,5
2023-5-28-6,2023/5/28,6:00,0,1419,152,31,214,2031,19.5,0,4
2023-5-28-7,2023/5/28,7:00,0,1361,145,31,497,2141,20.7,0,3
2023-5-28-8,2023/5/28,8:00,0,1334,158,31,789,2317,22.1,0,3
2023-5-28-9,2023/5/28,9:00,0,1292,163,30,1004,2476,23,0,4
2023-5-28-10,2023/5/28,10:00,0,1243,161,30,1092,2562,25,0,7
2023-5-28-11,2023/5/28,11:00,0,1340,148,30,1086,2612,23.3,0,9
2023-5-28-12,2023/5/28,12:00,0,1445,140,30,1069,2570,24.4,0,8
2023-5-28-13,2023/5/28,13:00,0,1506,141,30,1048,2613,24.1,0,8
2023-5-28-14,2023/5/28,14:00,0,1482,137,30,905,2636,25.1,0,7
2023-5-28-15,2023/5/28,15:00,0,1755,147,30,569,2691,23.1,0,7
2023-5-28-16,2023/5/28,16:00,0,1904,169,30,209,2613,22.8,0,7
2023-5-28-17,2023/5/28,17:00,0,2018,180,30,59,2675,22.5,0,4
2023-5-28-18,2023/5/28,18:00,0,2137,182,30,4,2787,22.2,0,4
2023-5-28-19,2023/5/28,19:00,0,2173,170,30,0,2788,21.8,0,5
2023-5-28-20,2023/5/28,20:00,0,2097,163,30,0,2700,21.6,0,5
2023-5-28-21,2023/5/28,21:00,0,2001,159,30,0,2571,21.7,0,5
2023-5-28-22,2023/5/28,22:00,0,1883,147,30,0,2436,20,0,6
2023-5-28-23,2023/5/28,23:00,0,1773,141,30,0,2335,20.6,0,6
2023-5-29-0,2023/5/29,0:00,0,1710,141,30,0,2175,21.2,0,#N/A
2023-5-29-1,2023/5/29,1:00,0,1698,144,30,0,2076,20.7,0,5
2023-5-29-2,2023/5/29,2:00,0,1751,146,30,0,2070,19.7,0,6
2023-5-29-3,2023/5/29,3:00,0,1843,142,30,0,2114,19.5,0,5
2023-5-29-4,2023/5/29,4:00,0,1842,140,30,1,2147,19,0.5,6
2023-5-29-5,2023/5/29,5:00,0,1734,148,30,26,2191,18.8,1,7
2023-5-29-6,2023/5/29,6:00,0,1741,158,30,80,2320,19.4,0.5,5
2023-5-29-7,2023/5/29,7:00,0,1933,178,30,133,2579,19.9,0.5,4
2023-5-29-8,2023/5/29,8:00,0,2106,198,30,139,2915,20.1,0.5,6
2023-5-29-9,2023/5/29,9:00,0,2215,203,30,172,3165,20.6,1.5,5
2023-5-29-10,2023/5/29,10:00,0,2192,207,30,226,3197,20.5,0.5,6
2023-5-29-11,2023/5/29,11:00,0,2195,189,30,279,3219,20.4,0.5,10
2023-5-29-12,2023/5/29,12:00,0,2144,172,30,273,3126,20.1,0,8
2023-5-29-13,2023/5/29,13:00,0,2192,176,30,249,3182,20.1,0,10
2023-5-29-14,2023/5/29,14:00,0,2215,186,30,294,3187,20.3,0,14
2023-5-29-15,2023/5/29,15:00,0,2233,185,30,198,3211,20.3,1,14
2023-5-29-16,2023/5/29,16:00,0,2255,232,30,82,3243,20.2,0.5,12
2023-5-29-17,2023/5/29,17:00,0,2272,244,30,24,3200,19.8,1,10
2023-5-29-18,2023/5/29,18:00,0,2290,246,30,2,3203,19.8,0,9
2023-5-29-19,2023/5/29,19:00,0,2287,238,30,0,3118,19.4,0.5,6
2023-5-29-20,2023/5/29,20:00,0,2227,214,30,0,2972,19.4,4.5,7
2023-5-29-21,2023/5/29,21:00,0,2089,204,30,0,2813,19.4,4,10
2023-5-29-22,2023/5/29,22:00,0,2076,201,30,0,2688,19.4,1,10
2023-5-29-23,2023/5/29,23:00,0,2015,187,28,0,2538,19.3,0.5,7
2023-5-30-0,2023/5/30,0:00,0,1779,170,28,0,2351,19.1,0,#N/A
2023-5-30-1,2023/5/30,1:00,0,1670,167,28,0,2231,19.2,0,4
2023-5-30-2,2023/5/30,2:00,0,1706,166,28,0,2219,19.1,0,4
2023-5-30-3,2023/5/30,3:00,0,1774,164,28,0,2256,18.9,0,4
2023-5-30-4,2023/5/30,4:00,0,1798,160,28,1,2277,19,0,4
2023-5-30-5,2023/5/30,5:00,0,1715,156,29,34,2282,18.7,0,5
2023-5-30-6,2023/5/30,6:00,0,1660,165,29,151,2383,18.8,0,4
2023-5-30-7,2023/5/30,7:00,0,1641,179,29,356,2601,19.5,0,5
2023-5-30-8,2023/5/30,8:00,0,1784,186,29,602,2953,20.6,0,4
2023-5-30-9,2023/5/30,9:00,0,1828,193,28,807,3274,22.8,0,4
2023-5-30-10,2023/5/30,10:00,0,1777,196,29,850,3354,22.4,0,4
2023-5-30-11,2023/5/30,11:00,0,1733,195,29,932,3341,22.9,0,6
2023-5-30-12,2023/5/30,12:00,0,1716,190,29,1027,3322,23.2,0,5
2023-5-30-13,2023/5/30,13:00,0,1813,191,30,939,3380,23.8,0,5
2023-5-30-14,2023/5/30,14:00,0,1878,190,30,898,3432,25.4,0,4
2023-5-30-15,2023/5/30,15:00,0,1945,193,30,678,3435,24.9,0,7
2023-5-30-16,2023/5/30,16:00,0,2159,240,30,352,3380,23.3,0,6
2023-5-30-17,2023/5/30,17:00,0,2220,245,30,112,3216,22.7,0,5
2023-5-30-18,2023/5/30,18:00,0,2251,245,30,12,3184,22,0,6
2023-5-30-19,2023/5/30,19:00,0,2232,245,30,0,3140,21.5,0,6
2023-5-30-20,2023/5/30,20:00,0,2163,233,30,0,2997,21.1,0,6
2023-5-30-21,2023/5/30,21:00,0,2045,225,30,0,2825,20.8,0,6
2023-5-30-22,2023/5/30,22:00,0,1980,207,30,0,2704,21,0,4
2023-5-30-23,2023/5/30,23:00,0,1911,207,31,0,2560,20.9,0,4
2023-5-31-0,2023/5/31,0:00,0,1767,188,31,0,2362,20.7,0,#N/A
2023-5-31-1,2023/5/31,1:00,0,1706,189,31,0,2240,20.7,0,3
2023-5-31-2,2023/5/31,2:00,0,1714,189,31,0,2214,20.5,0,3
2023-5-31-3,2023/5/31,3:00,0,1757,181,31,0,2236,17.6,2.5,4
2023-5-31-4,2023/5/31,4:00,0,1760,180,31,1,2251,17.6,0.5,4
2023-5-31-5,2023/5/31,5:00,0,1700,179,29,42,2268,17.9,0,4
2023-5-31-6,2023/5/31,6:00,0,1637,180,29,118,2379,18,0,3
2023-5-31-7,2023/5/31,7:00,0,1692,180,29,182,2582,18.2,0,2
2023-5-31-8,2023/5/31,8:00,0,1842,190,29,293,2856,18.5,0,3
2023-5-31-9,2023/5/31,9:00,0,1925,192,29,439,3049,18.8,0,2
2023-5-31-10,2023/5/31,10:00,0,1772,191,29,544,3043,19.6,0,1
2023-5-31-11,2023/5/31,11:00,0,1757,188,29,673,3132,20.1,0,2
2023-5-31-12,2023/5/31,12:00,0,1693,182,29,587,2917,19.2,0,2
2023-5-31-13,2023/5/31,13:00,0,1831,177,29,679,3057,21,0,2
2023-5-31-14,2023/5/31,14:00,0,1829,177,28,682,3075,20.5,0,1
2023-5-31-15,2023/5/31,15:00,0,1869,180,27,584,3067,21.7,0,2
2023-5-31-16,2023/5/31,16:00,0,1942,228,26,388,3080,21.6,0,0
2023-5-31-17,2023/5/31,17:00,0,2133,237,26,161,3034,21.1,0,1
2023-5-31-18,2023/5/31,18:00,0,2234,237,26,18,3021,20.1,0,3
2023-5-31-19,2023/5/31,19:00,0,2239,229,26,0,2999,19.6,0,1
2023-5-31-20,2023/5/31,20:00,0,2154,219,26,0,2872,19.7,0,2
2023-5-31-21,2023/5/31,21:00,0,2028,212,26,0,2714,19,0,3
2023-5-31-22,2023/5/31,22:00,0,1954,207,27,0,2594,18.2,0,2
2023-5-31-23,2023/5/31,23:00,0,1836,207,27,0,2463,16.9,0,1
2023-6-1-0,2023/6/1,0:00,0,1680,182,25,0,2275,16.3,0,#N/A
2023-6-1-1,2023/6/1,1:00,0,1606,179,25,0,2162,16,0,1
2023-6-1-2,2023/6/1,2:00,0,1638,176,25,0,2152,15.7,0,1
2023-6-1-3,2023/6/1,3:00,0,1729,178,25,0,2192,15.7,0,0
2023-6-1-4,2023/6/1,4:00,0,1805,176,25,1,2213,15.5,0,0
2023-6-1-5,2023/6/1,5:00,0,1660,175,25,94,2213,15.3,0,1
2023-6-1-6,2023/6/1,6:00,0,1471,178,25,351,2315,17.4,0,1
2023-6-1-7,2023/6/1,7:00,0,1417,175,25,675,2538,20.1,0,2
2023-6-1-8,2023/6/1,8:00,0,1449,176,28,992,2876,21.1,0,1
2023-6-1-9,2023/6/1,9:00,0,1444,176,27,1225,3227,22.1,0,3
2023-6-1-10,2023/6/1,10:00,0,1463,174,27,1223,3327,23.4,0,5
2023-6-1-11,2023/6/1,11:00,0,1506,170,27,1103,3340,24.1,0,9
2023-6-1-12,2023/6/1,12:00,0,1533,169,27,959,3179,24.5,0,7
2023-6-1-13,2023/6/1,13:00,0,1735,170,27,876,3278,24.9,0,9
2023-6-1-14,2023/6/1,14:00,0,1914,177,27,748,3260,23.7,0,10
2023-6-1-15,2023/6/1,15:00,0,2131,197,27,604,3231,23.9,0,9
2023-6-1-16,2023/6/1,16:00,0,2331,209,27,380,3264,23.6,0,8
2023-6-1-17,2023/6/1,17:00,0,2409,213,27,136,3140,22.5,0,5
2023-6-1-18,2023/6/1,18:00,0,2461,222,27,15,3137,21.7,0,6
2023-6-1-19,2023/6/1,19:00,0,2418,220,27,0,3103,21.2,0,4
2023-6-1-20,2023/6/1,20:00,0,2271,207,27,0,2968,21.2,0,6
2023-6-1-21,2023/6/1,21:00,0,2138,198,27,0,2808,21.4,0,7
2023-6-1-22,2023/6/1,22:00,0,2098,191,25,0,2687,21.3,0,7
2023-6-1-23,2023/6/1,23:00,0,2037,188,25,0,2560,21.3,0,6
2023-6-2-0,2023/6/2,0:00,0,1869,202,25,0,2372,20.6,0,#N/A
2023-6-2-1,2023/6/2,1:00,0,1766,206,25,0,2264,20.1,2,4
2023-6-2-2,2023/6/2,2:00,0,1792,213,25,0,2247,20,3.5,5
2023-6-2-3,2023/6/2,3:00,0,1881,208,25,0,2284,19.8,9,6
2023-6-2-4,2023/6/2,4:00,0,1892,206,25,1,2312,19.7,7.5,5
2023-6-2-5,2023/6/2,5:00,0,1870,207,25,10,2332,20,5.5,6
2023-6-2-6,2023/6/2,6:00,0,1933,209,25,26,2456,20.1,2.5,5
2023-6-2-7,2023/6/2,7:00,0,2167,208,25,43,2701,20.1,4.5,4
2023-6-2-8,2023/6/2,8:00,0,2399,220,27,60,3055,20.3,4,8
2023-6-2-9,2023/6/2,9:00,0,2472,218,27,83,3309,20,7,8
2023-6-2-10,2023/6/2,10:00,0,2459,239,27,102,3366,21.1,5,8
2023-6-2-11,2023/6/2,11:00,0,2487,224,27,122,3363,21.4,4.5,6
2023-6-2-12,2023/6/2,12:00,0,2465,215,27,110,3287,21.2,5.5,10
2023-6-2-13,2023/6/2,13:00,0,2536,203,27,88,3403,22.4,6.5,12
2023-6-2-14,2023/6/2,14:00,0,2565,197,27,90,3424,23,2,10
2023-6-2-15,2023/6/2,15:00,0,2561,192,27,67,3450,23,0.5,6
2023-6-2-16,2023/6/2,16:00,0,2554,194,27,37,3450,23.2,0,8
2023-6-2-17,2023/6/2,17:00,0,2544,192,27,15,3336,20.1,29.5,7
2023-6-2-18,2023/6/2,18:00,0,2528,188,27,2,3268,21.7,6,10
2023-6-2-19,2023/6/2,19:00,0,2453,183,27,0,3176,21.7,8.5,12
2023-6-2-20,2023/6/2,20:00,0,2318,147,27,0,3037,22,8,16
2023-6-2-21,2023/6/2,21:00,0,2158,137,26,0,2883,22.7,16,16
2023-6-2-22,2023/6/2,22:00,0,2073,133,25,0,2769,23.4,19,15
2023-6-2-23,2023/6/2,23:00,0,2029,133,25,0,2637,23.7,3,14
2023-6-3-0,2023/6/3,0:00,0,1887,127,25,0,2474,21.2,9,#N/A
2023-6-3-1,2023/6/3,1:00,0,1741,132,25,0,2356,19.6,22.5,11
2023-6-3-2,2023/6/3,2:00,0,1744,131,25,0,2309,19.8,18.5,10
2023-6-3-3,2023/6/3,3:00,0,1800,130,25,0,2323,19.8,10.5,9
2023-6-3-4,2023/6/3,4:00,0,1808,123,25,1,2314,19.6,4.5,7
2023-6-3-5,2023/6/3,5:00,0,1748,118,25,24,2288,19.4,9,7
2023-6-3-6,2023/6/3,6:00,0,1678,114,25,66,2280,19,8.5,10
2023-6-3-7,2023/6/3,7:00,0,1694,114,25,108,2385,18.2,8,11
2023-6-3-8,2023/6/3,8:00,0,1673,122,27,174,2543,18.1,5.5,12
2023-6-3-9,2023/6/3,9:00,0,1590,122,27,315,2655,18.1,3,11
2023-6-3-10,2023/6/3,10:00,0,1414,124,27,554,2664,18,2,11
2023-6-3-11,2023/6/3,11:00,0,1289,126,27,762,2729,19.3,0.5,11
2023-6-3-12,2023/6/3,12:00,0,1214,121,27,878,2713,19.7,0,12
2023-6-3-13,2023/6/3,13:00,0,1209,114,27,953,2691,20.3,0,15
2023-6-3-14,2023/6/3,14:00,0,1216,118,27,1006,2730,22.3,0,13
2023-6-3-15,2023/6/3,15:00,0,1282,121,27,823,2741,22.9,0,12
2023-6-3-16,2023/6/3,16:00,0,1557,140,27,495,2744,23.6,0,8
2023-6-3-17,2023/6/3,17:00,0,1905,141,27,180,2752,22.7,0,7
2023-6-3-18,2023/6/3,18:00,0,2066,144,27,22,2773,22,0,7
2023-6-3-19,2023/6/3,19:00,0,2104,145,27,0,2799,20.5,0,4
2023-6-3-20,2023/6/3,20:00,0,2042,131,27,0,2688,19.7,0,4
2023-6-3-21,2023/6/3,21:00,0,1934,130,27,0,2544,20.3,0,3
2023-6-3-22,2023/6/3,22:00,0,1869,125,25,0,2444,18.9,0,2
2023-6-3-23,2023/6/3,23:00,0,1818,123,25,0,2338,19.8,0,3
2023-6-4-0,2023/6/4,0:00,0,1673,128,24,0,2187,19,0,#N/A
2023-6-4-1,2023/6/4,1:00,0,1544,132,24,0,2084,18.1,0,1
2023-6-4-2,2023/6/4,2:00,0,1542,135,24,0,2062,18.1,0,3
2023-6-4-3,2023/6/4,3:00,0,1576,129,24,0,2093,16.5,0,2
2023-6-4-4,2023/6/4,4:00,0,1612,125,24,1,2091,15.6,0,3
2023-6-4-5,2023/6/4,5:00,0,1432,125,24,85,2039,16.1,0,2
2023-6-4-6,2023/6/4,6:00,0,1236,124,24,324,2000,18.1,0,1
2023-6-4-7,2023/6/4,7:00,0,1192,125,24,679,2098,21.5,0,2
2023-6-4-8,2023/6/4,8:00,0,1167,137,24,1014,2285,23.4,0,2
2023-6-4-9,2023/6/4,9:00,0,1187,128,24,1301,2513,25,0,9
2023-6-4-10,2023/6/4,10:00,0,1200,125,24,1465,2668,25,0,10
2023-6-4-11,2023/6/4,11:00,0,1243,120,24,1506,2751,26.5,0,6
2023-6-4-12,2023/6/4,12:00,0,1263,117,24,1450,2773,26.5,0,-
2023-6-4-13,2023/6/4,13:00,0,1269,120,24,1261,2798,26.1,0,14
2023-6-4-14,2023/6/4,14:00,0,1268,128,24,857,2720,25.3,0,10
2023-6-4-15,2023/6/4,15:00,0,1390,139,24,530,2619,24.7,0,14
2023-6-4-16,2023/6/4,16:00,0,1603,155,24,298,2633,23.7,0,14
2023-6-4-17,2023/6/4,17:00,0,1857,161,24,119,2680,23,0,12
2023-6-4-18,2023/6/4,18:00,0,2074,167,24,15,2775,22.6,0,10
2023-6-4-19,2023/6/4,19:00,0,2139,168,24,0,2814,22.5,0,10
2023-6-4-20,2023/6/4,20:00,0,2115,162,24,0,2719,21.2,0,12
2023-6-4-21,2023/6/4,21:00,0,1971,153,24,0,2574,19.9,0,11
